,Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire,Current Status Date,Status,Pass_Fail
2489,Grover,4G317,Male,LR,B,2017-07-11,Maya - 4MM15 - LRBF,Adam 2 - 6A415 - LRYM,2017-08-31,Released,False
2491,Gidget,5G317,Female,LR,B,2017-07-11,Maya - 4MM15 - LRBF,Adam 2 - 6A415 - LRYM,2019-05-18,Graduated,True
2492,Gerry (Jerry),8G317,Male,LR,Y,2017-07-11,Maya - 4MM15 - LRBF,Adam 2 - 6A415 - LRYM,2017-08-30,Released,False
2494,Hank (Herc),3H317,Male,LR,B,2017-07-11,Willa - 7WW15 - LRBF,Stu - 2S315 - LRYM,2017-09-05,Released,False
2495,Harpo,2H317,Male,LR,B,2017-07-11,Willa - 7WW15 - LRBF,Stu - 2S315 - LRYM,2019-07-17,Released,False
2496,Honey,4H317,Female,LR,Y,2017-07-11,Willa - 7WW15 - LRBF,Stu - 2S315 - LRYM,2019-06-03,Released,False
2497,Hilda,6H317,Female,LR,B,2017-07-11,Willa - 7WW15 - LRBF,Stu - 2S315 - LRYM,2019-07-20,Graduated,True
2498,Gracie,7G317,Female,LR,B,2017-07-11,Maya - 4MM15 - LRBF,Adam 2 - 6A415 - LRYM,2018-12-06,Released,False
2499,Hilo,5H317,Female,LR,B,2017-07-11,Willa - 7WW15 - LRBF,Stu - 2S315 - LRYM,2019-12-07,Graduated,True
2500,Fairlee,2F317,Female,LR,B,2017-07-10,Tiara - 6TT15 - LRBF,Gary - S - 10GG15 - LRBM,2018-06-25,Released,False
2501,Farrow,3F317,Female,LR,B,2017-07-10,Tiara - 6TT15 - LRBF,Gary - S - 10GG15 - LRBM,2017-08-28,Released,False
2502,Fuji,4F317,Female,LR,B,2017-07-10,Tiara - 6TT15 - LRBF,Gary - S - 10GG15 - LRBM,2019-05-18,Graduated,True
2503,Fagan,5F317,Male,LR,Y,2017-07-10,Tiara - 6TT15 - LRBF,Gary - S - 10GG15 - LRBM,2019-10-12,Graduated,True
2504,Fay,7F317,Female,LR,Y,2017-07-10,Tiara - 6TT15 - LRBF,Gary - S - 10GG15 - LRBM,2019-03-20,Released,False
2505,Fergus,1F317,Male,LR,Y,2017-07-10,Tiara - 6TT15 - LRBF,Gary - S - 10GG15 - LRBM,2019-09-14,Graduated,True
2506,Brew (William),11B317,Male,LR,Y,2017-07-01,Oma - S - 1OO15 - LRYF,Hunter - 3H313 - LRYM,2020-03-17,Other School,True
2507,Bach,1B317,Male,LR,Y,2017-07-01,Oma - S - 1OO15 - LRYF,Hunter - 3H313 - LRYM,2019-07-20,Graduated,True
2509,Barkley (Murphy),3B317,Male,LR,Y,2017-07-01,Oma - S - 1OO15 - LRYF,Hunter - 3H313 - LRYM,2017-08-22,Released,False
2510,Ballad,4B317,Female,LR,Y,2017-07-01,Oma - S - 1OO15 - LRYF,Hunter - 3H313 - LRYM,2019-06-22,Graduated,True
2512,Brody,6B317,Male,LR,Y,2017-07-01,Oma - S - 1OO15 - LRYF,Hunter - 3H313 - LRYM,2019-09-13,Retired,True
2513,Bogie,7B317,Male,LR,Y,2017-07-01,Oma - S - 1OO15 - LRYF,Hunter - 3H313 - LRYM,2019-08-20,Released,False
2514,Bouncer,8B317,Male,LR,Y,2017-07-01,Oma - S - 1OO15 - LRYF,Hunter - 3H313 - LRYM,2018-05-23,Released,False
2515,Bettina,10B317,Female,LR,Y,2017-07-01,Oma - S - 1OO15 - LRYF,Hunter - 3H313 - LRYM,2019-03-14,Other School,True
2516,Davis,2D317,Male,LR,Y,2017-07-01,Katie - 8K15 - LRYF,Vito - 7VV14 - LRBM,2019-03-08,Released,False
2517,Doug,3D317,Male,LR,B,2017-07-01,Katie - 8K15 - LRYF,Vito - 7VV14 - LRBM,2019-07-08,Released,False
2518,Dempsey (Django),4D317,Male,LR,Y,2017-07-01,Katie - 8K15 - LRYF,Vito - 7VV14 - LRBM,2017-08-24,Released,False
2519,Darcy,5D317,Female,LR,Y,2017-07-01,Katie - 8K15 - LRYF,Vito - 7VV14 - LRBM,2019-08-17,Graduated,True
2520,Dakota (Maple),1D317,Female,LR,B,2017-07-01,Katie - 8K15 - LRYF,Vito - 7VV14 - LRBM,2020-03-18,Other School,True
2521,Darwin,8D317,Male,LR,B,2017-07-01,Katie - 8K15 - LRYF,Vito - 7VV14 - LRBM,2018-09-28,Released,False
2522,Alec (Asher),2A317,Male,LR,B,2017-06-29,Amelia - 2A14 - LRBF,Dom GDB - 2X16 - LRYM,2017-08-18,Released,False
2523,Aladdin,1A317,Male,LR,Y,2017-06-29,Amelia - 2A14 - LRBF,Dom GDB - 2X16 - LRYM,2022-07-14,Retired,True
2524,Ada,3A317,Female,LR,B,2017-06-29,Amelia - 2A14 - LRBF,Dom GDB - 2X16 - LRYM,2019-02-18,Released,False
2526,Adonis,7A317,Male,LR,Y,2017-06-29,Amelia - 2A14 - LRBF,Dom GDB - 2X16 - LRYM,2019-05-18,Graduated,True
2527,Apache,8A317,Male,LR,B,2017-06-29,Amelia - 2A14 - LRBF,Dom GDB - 2X16 - LRYM,2019-05-18,Graduated,True
2528,Anchor,9A317,Male,LR,B,2017-06-29,Amelia - 2A14 - LRBF,Dom GDB - 2X16 - LRYM,2021-04-06,Retired,True
2529,Abigail (Amie),6A317,Female,LR,Y,2017-06-29,Amelia - 2A14 - LRBF,Dom GDB - 2X16 - LRYM,2020-03-17,Other School,True
2530,Antonio (Daniel),5A317,Male,LR,B,2017-06-29,Amelia - 2A14 - LRBF,Dom GDB - 2X16 - LRYM,2020-03-17,Other School,True
2532,Zula (Bella),9ZZ17,Female,LR,Y,2017-06-18,Viola - 5V314 - LRBF,Dom GDB - 2X16 - LRYM,2017-08-09,Released,False
2533,Yerba (Daisey),3YY17,Female,LR,Y,2017-06-18,Sheba - S - 7SS15 - LRBF,Gary - S - 10GG15 - LRBM,2020-03-23,Other School,True
2534,Yale,1YY17,Male,LR,B,2017-06-18,Sheba - S - 7SS15 - LRBF,Gary - S - 10GG15 - LRBM,2019-04-29,Released,False
2535,Yugo,2YY17,Male,LR,B,2017-06-18,Sheba - S - 7SS15 - LRBF,Gary - S - 10GG15 - LRBM,2019-01-15,Released,False
2536,Yaz,4YY17,Female,LR,B,2017-06-18,Sheba - S - 7SS15 - LRBF,Gary - S - 10GG15 - LRBM,2019-06-22,Graduated,True
2537,Yogi,6YY17,Male,LR,B,2017-06-18,Sheba - S - 7SS15 - LRBF,Gary - S - 10GG15 - LRBM,2019-03-28,Released,False
2538,Yates,7YY17,Male,LR,B,2017-06-18,Sheba - S - 7SS15 - LRBF,Gary - S - 10GG15 - LRBM,2019-05-18,Graduated,True
2539,Zena (Zoey),1ZZ17,Female,LR,B,2017-06-18,Viola - 5V314 - LRBF,Dom GDB - 2X16 - LRYM,2017-08-10,Released,False
2540,Ziti,2ZZ17,Female,LR,B,2017-06-18,Viola - 5V314 - LRBF,Dom GDB - 2X16 - LRYM,2019-02-28,Released,False
2541,Yumi (Rosey),5YY17,Female,LR,B,2017-06-18,Sheba - S - 7SS15 - LRBF,Gary - S - 10GG15 - LRBM,2020-03-23,Other School,True
2542,Zed,3ZZ17,Male,LR,B,2017-06-18,Viola - 5V314 - LRBF,Dom GDB - 2X16 - LRYM,2019-10-24,Graduated,True
2543,Ziva (Maisy),4ZZ17,Female,LR,B,2017-06-18,Viola - 5V314 - LRBF,Dom GDB - 2X16 - LRYM,2017-08-10,Released,False
2544,Ziggy (Zeke),5ZZ17,Male,LR,Y,2017-06-18,Viola - 5V314 - LRBF,Dom GDB - 2X16 - LRYM,2017-08-10,Released,False
2545,Zipper,6ZZ17,Male,LR,Y,2017-06-18,Viola - 5V314 - LRBF,Dom GDB - 2X16 - LRYM,2019-08-28,Released,False
2546,Zora,7ZZ17,Female,LR,B,2017-06-18,Viola - 5V314 - LRBF,Dom GDB - 2X16 - LRYM,2021-02-19,Retired,True
2547,Wave,2WW17,Female,LR,Y,2017-06-17,Asti - 9A15 - LRYF,Elway - 10E414 - LRYM,2018-06-18,Released,False
2548,Wilson,3WW17,Male,LR,Y,2017-06-17,Asti - 9A15 - LRYF,Elway - 10E414 - LRYM,2018-02-15,Released,False
2549,Weston,4WW17,Male,LR,Y,2017-06-17,Asti - 9A15 - LRYF,Elway - 10E414 - LRYM,2019-02-27,Released,False
2550,Wylie,1WW17,Male,LR,Y,2017-06-17,Asti - 9A15 - LRYF,Elway - 10E414 - LRYM,2020-03-17,Other School,True
2551,Taryn (Roxy),2TT17,Female,LR,B,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2017-08-03,Released,False
2552,Tag,3TT17,Male,LR,B,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2020-04-20,Released,False
2553,Tavi,4TT17,Female,LR,B,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2019-05-17,Released,False
2554,Trent,5TT17,Male,LR,B,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2019-09-14,Graduated,True
2555,Thimble,6TT17,Female,LR,Y,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2019-04-13,Graduated,True
2556,Tanner,7TT17,Male,LR,Y,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2019-05-18,Graduated,True
2557,Treble,9TT17,Female,LR,Y,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2019-05-18,Graduated,True
2558,Vera (Frankie),1VV17,Female,LR,Y,2017-06-15,Cindy - 4C414 - LRBF,Carlos - 5C15 - LRBM,2017-08-03,Released,False
2559,Tori,8TT17,Female,LR,Y,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2018-05-15,Released,False
2560,Vangie (Evie),2VV17,Female,LR,B,2017-06-15,Cindy - 4C414 - LRBF,Carlos - 5C15 - LRBM,2017-08-01,Released,False
2561,Valor,3VV17,Male,LR,B,2017-06-15,Cindy - 4C414 - LRBF,Carlos - 5C15 - LRBM,2019-08-13,Released,False
2562,Vern (Jordan SSD),9VV17,Male,LR,B,2017-06-15,Cindy - 4C414 - LRBF,Carlos - 5C15 - LRBM,2018-06-19,Other School,True
2563,Van,6VV17,Male,LR,B,2017-06-15,Cindy - 4C414 - LRBF,Carlos - 5C15 - LRBM,2018-09-19,Released,False
2564,Vinny (Auggie),7VV17,Male,LR,B,2017-06-15,Cindy - 4C414 - LRBF,Carlos - 5C15 - LRBM,2017-08-01,Released,False
2565,Vosco,10VV17,Male,LR,B,2017-06-15,Cindy - 4C414 - LRBF,Carlos - 5C15 - LRBM,2018-09-11,Released,False
2566,Vanguard,11VV17,Male,LR,Y,2017-06-15,Cindy - 4C414 - LRBF,Carlos - 5C15 - LRBM,2019-06-19,Released,False
2567,Teddy (Dustin SSD),1TT17,Male,LR,B,2017-06-15,Abba - 5AA15 - LRBF,Adam 2 - 6A415 - LRYM,2018-11-26,Other School,True
2569,Sylvia,9SS17,Female,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2020-10-08,Graduated,True
2570,Scarlett (Mazie),10SS17,Female,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2017-07-24,Released,False
2571,Sonoma,8SS17,Female,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2022-05-12,Other School,True
2572,Saint,7SS17,Male,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2022-05-12,Other School,True
2573,Sheldon,1SS17,Male,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2019-04-13,Graduated,True
2574,Seager,2SS17,Male,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2019-05-14,Released,False
2575,Sloan (Riley),3SS17,Female,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2017-07-24,Released,False
2576,Savannah,11SS17,Female,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2017-07-31,Other School,True
2577,Scooter (Brody),5SS17,Male,LR,Y,2017-06-05,Shaka - S - 1S412 - LRYF,Adam 2 - 6A415 - LRYM,2017-07-24,Released,False
2578,Ransom (Brewster),7RR17,Male,LR,B,2017-06-03,Tessa - 7T13 - LRBF,Chester - 1CC15 - LRBM,2019-03-28,Other School,True
2579,Reese,1RR17,Female,LR,B,2017-06-03,Tessa - 7T13 - LRBF,Chester - 1CC15 - LRBM,2018-06-22,Released,False
2580,Rowdy (Boomer),6RR17,Male,LR,B,2017-06-03,Tessa - 7T13 - LRBF,Chester - 1CC15 - LRBM,2020-03-23,Other School,True
2581,Rory,2RR17,Female,LR,B,2017-06-03,Tessa - 7T13 - LRBF,Chester - 1CC15 - LRBM,2019-04-04,Released,False
2582,Ruth,3RR17,Female,LR,B,2017-06-03,Tessa - 7T13 - LRBF,Chester - 1CC15 - LRBM,2019-04-03,Released,False
2583,Rollo,4RR17,Male,LR,B,2017-06-03,Tessa - 7T13 - LRBF,Chester - 1CC15 - LRBM,2019-02-27,Released,False
2584,Radar,5RR17,Male,LR,B,2017-06-03,Tessa - 7T13 - LRBF,Chester - 1CC15 - LRBM,2021-06-15,Graduated,True
2585,Ragu (Edgar),8RR17,Male,LR,B,2017-06-03,Tessa - 7T13 - LRBF,Chester - 1CC15 - LRBM,2017-07-20,Released,False
2587,Quentin (Smokey),1QQ17,Male,LR,B,2017-05-30,Wanda - S - 2WW15 - LRBF,Jamis TSE - JAMIS - LRBM *NOP*,2017-08-22,Released,False
2588,Pepper,1PP17,Female,LR,Y,2017-05-28,Otter - 5O315 - LRBF,Snickers - 9SS15 - LRB&TM,2021-05-19,Graduated,True
2589,Penny (Finley),2PP17,Female,LR,B,2017-05-28,Otter - 5O315 - LRBF,Snickers - 9SS15 - LRB&TM,2017-07-21,Released,False
2590,Pixie,3PP17,Female,LR,B,2017-05-28,Otter - 5O315 - LRBF,Snickers - 9SS15 - LRB&TM,2018-11-06,Released,False
2591,Darlene,1OO17,Female,LR,B,2017-05-27,Fiona - 8F312 - LRYF,Hobbs - 4H15 - LRBM,2019-06-15,Released,False
2592,Otto (Ajax),2OO17,Male,LR,B,2017-05-27,Fiona - 8F312 - LRYF,Hobbs - 4H15 - LRBM,2017-08-22,Released,False
2593,Oliver,4OO17,Male,LR,B,2017-05-27,Fiona - 8F312 - LRYF,Hobbs - 4H15 - LRBM,2018-10-09,Released,False
2594,Opus (Luna),5OO17,Female,LR,B,2017-05-27,Fiona - 8F312 - LRYF,Hobbs - 4H15 - LRBM,2017-08-22,Released,False
2595,Oslo,6OO17,Male,LR,B,2017-05-27,Fiona - 8F312 - LRYF,Hobbs - 4H15 - LRBM,2017-08-22,Released,False
2597,Olson,8OO17,Male,LR,B,2017-05-27,Fiona - 8F312 - LRYF,Hobbs - 4H15 - LRBM,2021-08-24,Retired,True
2598,Ola (Moe),3OO17,Female,LR,B,2017-05-27,Fiona - 8F312 - LRYF,Hobbs - 4H15 - LRBM,2022-02-28,Other School,True
2599,Ned (Merlin),3NN17,Male,GS,B,2017-05-15,Comet - 4C315 - GSB&TF,Malley - 1M14 - GSB&TM,2017-08-28,Released,False
2600,Nikki,4NN17,Female,GS,B&T,2017-05-15,Comet - 4C315 - GSB&TF,Malley - 1M14 - GSB&TM,2017-07-12,Released,False
2601,Nettie,6NN17,Female,GS,B&T,2017-05-15,Comet - 4C315 - GSB&TF,Malley - 1M14 - GSB&TM,2017-07-10,Released,False
2602,Nero (Cyrus),7NN17,Male,GS,B,2017-05-15,Comet - 4C315 - GSB&TF,Malley - 1M14 - GSB&TM,2017-08-28,Released,False
2603,Napa,8NN17,Female,GS,B,2017-05-15,Comet - 4C315 - GSB&TF,Malley - 1M14 - GSB&TM,2019-03-22,Released,False
2604,Nessa,10NN17,Female,GS,B&T,2017-05-15,Comet - 4C315 - GSB&TF,Malley - 1M14 - GSB&TM,2019-01-31,Released,False
2605,Merlin,3MM17,Male,LR,Y,2017-05-14,Denim - 10D14 - LRBF,Ralston - 6R14 - LRYM,2017-07-06,Released,False
2606,Mae,4MM17,Female,LR,Y,2017-05-14,Denim - 10D14 - LRBF,Ralston - 6R14 - LRYM,2019-04-13,Graduated,True
2607,Mo,5MM17,Male,LR,Y,2017-05-14,Denim - 10D14 - LRBF,Ralston - 6R14 - LRYM,2018-02-21,Released,False
2610,Marli,1MM17,Female,LR,Y,2017-05-14,Denim - 10D14 - LRBF,Ralston - 6R14 - LRYM,2019-03-23,Graduated,True
2611,Munson (Lemon),2MM17,Male,LR,B,2017-05-14,Denim - 10D14 - LRBF,Ralston - 6R14 - LRYM,2017-09-12,Released,False
2612,Lacy,2LL17,Female,LR,Y,2017-05-11,Poem - 3P15 - LRYF,Adam 2 - 6A415 - LRYM,2019-08-17,Graduated,True
2614,Link (Luke),7LL17,Male,LR,Y,2017-05-11,Poem - 3P15 - LRYF,Adam 2 - 6A415 - LRYM,2017-07-12,Released,False
2615,Larry,5LL17,Male,LR,Y,2017-05-11,Poem - 3P15 - LRYF,Adam 2 - 6A415 - LRYM,2020-02-02,Other School,True
2616,Lloyd (Legend),8LL17,Male,LR,Y,2017-05-11,Poem - 3P15 - LRYF,Adam 2 - 6A415 - LRYM,2017-08-29,Released,False
2617,Larson,6LL17,Male,LR,Y,2017-05-11,Poem - 3P15 - LRYF,Adam 2 - 6A415 - LRYM,2018-08-02,Other School,True
2618,Keating (Curly),6KK17,Male,LR,B,2017-05-10,Dolce - 1D13 - LRBF,Ralston - 6R14 - LRYM,2021-09-13,Other School,True
2619,Keegan (Denver),2KK17,Male,LR,B,2017-05-10,Dolce - 1D13 - LRBF,Ralston - 6R14 - LRYM,2017-09-04,Other School,True
2620,Kala (Dixie),3KK17,Female,LR,B,2017-05-10,Dolce - 1D13 - LRBF,Ralston - 6R14 - LRYM,2017-09-04,Other School,True
2621,Kimball,1KK17,Female,LR,B,2017-05-10,Dolce - 1D13 - LRBF,Ralston - 6R14 - LRYM,2019-01-25,Released,False
2622,Kendrick,4KK17,Male,LR,Y,2017-05-10,Dolce - 1D13 - LRBF,Ralston - 6R14 - LRYM,2019-04-13,Graduated,True
2623,Kelley,5KK17,Female,LR,Y,2017-05-10,Dolce - 1D13 - LRBF,Ralston - 6R14 - LRYM,2018-04-09,Released,False
2624,Kia,7KK17,Female,LR,Y,2017-05-10,Dolce - 1D13 - LRBF,Ralston - 6R14 - LRYM,2017-08-29,Released,False
2625,Krissy,8KK17,Female,LR,B,2017-05-10,Dolce - 1D13 - LRBF,Ralston - 6R14 - LRYM,2018-12-18,Released,False
2626,Jiggs (Cappie),2JJ17,Male,LR,B,2017-05-07,Elba - 2E14 - LRBF,Snickers - 9SS15 - LRB&TM,2020-03-23,Other School,True
2627,Jeeter,1JJ17,Male,LR,B,2017-05-07,Elba - 2E14 - LRBF,Snickers - 9SS15 - LRB&TM,2019-06-22,Graduated,True
2628,Jethro,5JJ17,Male,LR,B,2017-05-07,Elba - 2E14 - LRBF,Snickers - 9SS15 - LRB&TM,2019-04-13,Graduated,True
2629,Jill,3JJ17,Female,LR,B,2017-05-07,Elba - 2E14 - LRBF,Snickers - 9SS15 - LRB&TM,2017-06-29,Released,False
2631,Izzie (Lily),1II17,Female,LR,Y,2017-04-27,Nilla - 2NN13 - LRYF,Elway - 10E414 - LRYM,2017-06-22,Released,False
2632,Ike,2II17,Male,LR,Y,2017-04-27,Nilla - 2NN13 - LRYF,Elway - 10E414 - LRYM,2018-12-11,Released,False
2634,Igloo,4II17,Male,LR,Y,2017-04-27,Nilla - 2NN13 - LRYF,Elway - 10E414 - LRYM,2018-12-13,Released,False
2635,Ice,5II17,Male,LR,Y,2017-04-27,Nilla - 2NN13 - LRYF,Elway - 10E414 - LRYM,2018-10-22,Released,False
2636,Iowa,6II17,Male,LR,Y,2017-04-27,Nilla - 2NN13 - LRYF,Elway - 10E414 - LRYM,2021-10-25,Retired,True
2637,Imus (Seamus),7II17,Male,LR,Y,2017-04-27,Nilla - 2NN13 - LRYF,Elway - 10E414 - LRYM,2017-06-26,Released,False
2638,Gotham (Bishop),1GG17,Male,LR,B,2017-04-25,Aggie - S - 1A313 - LRBF,Orion - 3OO15 - LRBM,2019-05-17,Other School,True
2639,Henna,1HH17,Female,GS,B&T,2017-04-25,Faryn - 7FF15 - GSB&TF,Cappy - S - 2C315 - GSB&TM,2019-02-23,Graduated,True
2640,Gaston,3GG17,Male,LR,B,2017-04-25,Aggie - S - 1A313 - LRBF,Orion - 3OO15 - LRBM,2019-04-13,Graduated,True
2641,Guava (Juniper),7GG17,Female,LR,B,2017-04-25,Aggie - S - 1A313 - LRBF,Orion - 3OO15 - LRBM,2020-03-23,Other School,True
2642,Glacier (Roxanne),9GG17,Female,LR,B,2017-04-25,Aggie - S - 1A313 - LRBF,Orion - 3OO15 - LRBM,2020-03-20,Other School,True
2643,Hedy,2HH17,Female,GS,B&T,2017-04-25,Faryn - 7FF15 - GSB&TF,Cappy - S - 2C315 - GSB&TM,2019-09-14,Graduated,True
2644,Hokey (Cassie),3HH17,Female,GS,B&T,2017-04-25,Faryn - 7FF15 - GSB&TF,Cappy - S - 2C315 - GSB&TM,2017-06-26,Released,False
2645,Henley,4HH17,Male,GS,B&T,2017-04-25,Faryn - 7FF15 - GSB&TF,Cappy - S - 2C315 - GSB&TM,2019-01-09,Released,False
2646,Hadley,5HH17,Male,GS,B&T,2017-04-25,Faryn - 7FF15 - GSB&TF,Cappy - S - 2C315 - GSB&TM,2019-04-05,Released,False
2647,Gatsby (Leo),4GG17,Male,LR,B,2017-04-25,Aggie - S - 1A313 - LRBF,Orion - 3OO15 - LRBM,2017-06-21,Released,False
2648,Gunner,5GG17,Male,LR,B,2017-04-25,Aggie - S - 1A313 - LRBF,Orion - 3OO15 - LRBM,2019-04-13,Graduated,True
2649,Geoffrey,6GG17,Male,LR,B,2017-04-25,Aggie - S - 1A313 - LRBF,Orion - 3OO15 - LRBM,2021-01-19,Retired,True
2650,Gala (Qora),8GG17,Female,LR,B,2017-04-25,Aggie - S - 1A313 - LRBF,Orion - 3OO15 - LRBM,2017-09-06,Released,False
2651,Florie (Tinker),7FF17,Female,LR,B,2017-04-17,Halo - 3H15 - LRBF,Adam 2 - 6A415 - LRYM,2020-03-20,Other School,True
2652,Fawn,6FF17,Female,LR,B,2017-04-17,Halo - 3H15 - LRBF,Adam 2 - 6A415 - LRYM,2019-01-15,Released,False
2653,Fuji (Gracie Blue),8FF17,Female,LR,B,2017-04-17,Halo - 3H15 - LRBF,Adam 2 - 6A415 - LRYM,2017-06-12,Released,False
2654,Floyd,1FF17,Male,LR,B,2017-04-17,Halo - 3H15 - LRBF,Adam 2 - 6A415 - LRYM,2019-05-18,Graduated,True
2656,Foley,4FF17,Male,LR,B,2017-04-17,Halo - 3H15 - LRBF,Adam 2 - 6A415 - LRYM,2019-04-23,Released,False
2657,Ferris,5FF17,Male,LR,B,2017-04-17,Halo - 3H15 - LRBF,Adam 2 - 6A415 - LRYM,2017-06-13,Released,False
2658,Elder (Miller),2EE17,Male,LR,B,2017-04-16,Sophia - S - 5S413 - LRYF,Snickers - 9SS15 - LRB&TM,2020-03-18,Other School,True
2660,Dustin (Trooper),5DD17,Male,LR,B,2017-04-15,Audrey - 9A12 - LRYF,Hobbs - 4H15 - LRBM,2020-03-18,Other School,True
2661,Delaney,1DD17,Female,LR,B&T,2017-04-15,Audrey - 9A12 - LRYF,Hobbs - 4H15 - LRBM,2019-04-13,Graduated,True
2663,Dash (Mack),3DD17,Male,LR,B&T,2017-04-15,Audrey - 9A12 - LRYF,Hobbs - 4H15 - LRBM,2017-06-20,Released,False
2664,Darby,6DD17,Female,LR,B&T,2017-04-15,Audrey - 9A12 - LRYF,Hobbs - 4H15 - LRBM,2019-02-23,Released,False
2665,Dexter,7DD17,Male,LR,B&T,2017-04-15,Audrey - 9A12 - LRYF,Hobbs - 4H15 - LRBM,2017-06-13,Released,False
2667,Cory (Sasha),2CC17,Female,LR,B,2017-04-13,Heaven - 3H13 - LRBF,Ingot - 7I314 - LRYM,2020-03-18,Other School,True
2668,Curtis,9CC17,Male,LR,Y,2017-04-13,Heaven - 3H13 - LRBF,Ingot - 7I314 - LRYM,2019-05-08,Retired,True
2670,Cahill,5CC17,Male,LR,Y,2017-04-13,Heaven - 3H13 - LRBF,Ingot - 7I314 - LRYM,2019-07-23,Released,False
2671,Cinnamon,6CC17,Female,LR,Y,2017-04-13,Heaven - 3H13 - LRBF,Ingot - 7I314 - LRYM,2020-10-18,Graduated,True
2672,Carmela,7CC17,Female,LR,B,2017-04-13,Heaven - 3H13 - LRBF,Ingot - 7I314 - LRYM,2019-01-11,Released,False
2673,Chad,8CC17,Male,LR,B,2017-04-13,Heaven - 3H13 - LRBF,Ingot - 7I314 - LRYM,2019-02-23,Graduated,True
2674,Banjo (Bentley),4BB17,Male,LR,B,2017-04-01,Becka - 1B15 - LRYF,Gary - S - 10GG15 - LRBM,2017-10-06,Other School,True
2675,Bonnie (Kelsy),7BB17,Female,LR,B,2017-04-01,Becka - 1B15 - LRYF,Gary - S - 10GG15 - LRBM,2019-05-17,Other School,True
2676,Bernice (Elsa),3BB17,Female,LR,Y,2017-04-01,Becka - 1B15 - LRYF,Gary - S - 10GG15 - LRBM,2020-03-17,Other School,True
2677,Barry,1BB17,Male,LR,Y,2017-04-01,Becka - 1B15 - LRYF,Gary - S - 10GG15 - LRBM,2018-10-23,Released,False
2678,Balsam,2BB17,Female,LR,B,2017-04-01,Becka - 1B15 - LRYF,Gary - S - 10GG15 - LRBM,2018-11-08,Released,False
2679,Blossom,5BB17,Female,LR,Y,2017-04-01,Becka - 1B15 - LRYF,Gary - S - 10GG15 - LRBM,2019-08-17,Graduated,True
2680,Baxter,6BB17,Male,LR,Y,2017-04-01,Becka - 1B15 - LRYF,Gary - S - 10GG15 - LRBM,2018-12-05,Released,False
2681,Betty,8BB17,Female,LR,Y,2017-04-01,Becka - 1B15 - LRYF,Gary - S - 10GG15 - LRBM,2019-03-23,Graduated,True
2682,Ajax (Teddy),1AA17,Male,LR,Y,2017-03-31,Pringle - 2PP13 - LRYF,Ralston - 6R14 - LRYM,2017-05-31,Released,False
2683,Apricot,3AA17,Female,LR,Y,2017-03-31,Pringle - 2PP13 - LRYF,Ralston - 6R14 - LRYM,2019-04-17,Released,False
2684,Webster,1W17,Male,LR,B,2017-03-30,Courtney - 8C414 - LRBF,Chester - 1CC15 - LRBM,2019-03-05,Released,False
2685,Walt,2W17,Male,LR,B,2017-03-30,Courtney - 8C414 - LRBF,Chester - 1CC15 - LRBM,2018-12-18,Released,False
2686,Wilder (Dexter),3W17,Male,LR,B,2017-03-30,Courtney - 8C414 - LRBF,Chester - 1CC15 - LRBM,2017-05-25,Released,False
2687,Widget (Winnie),5W17,Female,LR,Y,2017-03-30,Courtney - 8C414 - LRBF,Chester - 1CC15 - LRBM,2018-07-11,Released,False
2688,Westley,6W17,Male,LR,B,2017-03-30,Courtney - 8C414 - LRBF,Chester - 1CC15 - LRBM,2019-06-07,Retired,True
2689,Waffle,7W17,Female,LR,Y,2017-03-30,Courtney - 8C414 - LRBF,Chester - 1CC15 - LRBM,2019-04-11,Released,False
2691,Yukon,2Y17,Male,LR,Y,2017-03-30,Bernadette - S - 5BB13 - LRYF,Snickers - 9SS15 - LRB&TM,2019-03-23,Graduated,True
